BARCODE,BARCODE ADDED,BARCODE PRINTED,ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,PRICE AFTER TAX,TAX NAME,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP,PIECE COUNT
,,,PB LEMON ICE TEA SYRUP 750 ML,AMBIENT,,20089912,BTL,20,PURE BERYY,,160.71,160.83,12,19.2852,,160,0,,,,,,180.00,12
,,,PB Lime Mock Syrup 750ml,AMBIENT,,"	20089912
",BTL,20,PURE BERYY,,159.38,159.5,12,19.1256,,230,0,,,,,,255.00,12
,,,PB LITCHI CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,254.46,254.58,12,30.5352,,254.46,0,,,,,,254.46,12
,,,PB MULBERRY CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,254.46,254.58,12,30.5352,,255,0,,,,,,285.00,12
,,,PB NATURAL JAMUN JUICE 1000 ML,AMBIENT,,20089994,BTL,20,PURE BERYY,,281.25,281.37,12,33.75,,285,0,,,,,,315.00,12
,,,PB NATURAL JAMUN JUICE 300 ML,AMBIENT,,20089994,BTL,20,PURE BERYY,,142.86,142.98,12,17.1432,,142.86,0,,,,,,142.86,12
,,,PB ORANGE FRUIT CRUSH 750 ML,AMBIENT,,20089913,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,165,0,,,,,,185.00,12
,,,PB ORANGE SYRUP 750 ML,AMBIENT,,20089913,BTL,20,PURE BERYY,,156.25,156.37,12,18.75,,150,0,,,,,,175.00,12
,,,PB Orange Syrup 750ml,AMBIENT,,"	20089913",BTL,20,PURE BERYY,,109.38,109.5,12,13.1256,,160,0,,,,,,175.00,12
,,,PB PAAN CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,170,0,,,,,,185.00,12
,,,PB PEACH & APRICOT FRUIT CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,191.96,192.08,12,23.0352,,195,0,,,,,,215.00,12
,,,PB Peach & Tea Syrup 750ml,AMBIENT,,20089919,BTL,20,PURE BERYY,,112.5,112.62,12,13.5,,160,0,,,,,,180.00,12
,,,PB PEACH ICE TEA SYRUP 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,160.71,160.83,12,19.2852,,160,0,,,,,,180.00,12
,,,PB PINEAPPLE FRUIT CRUSH 750 ML,AMBIENT,,20089914,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,170,0,,,,,,185.00,12
,,,PB PINEAPPLE SYRUP 750 ML,AMBIENT,,20089914,BTL,20,PURE BERYY,,156.25,156.37,12,18.75,,155,0,,,,,,175.00,12
,,,PB Pineapple Syrup 750ml,AMBIENT,,"	20089914
",BTL,20,PURE BERYY,,109.38,109.5,12,13.1256,,155,0,,,,,,175.00,12
,,,PB PINK GUAVA CRUSH 750 ML,AMBIENT,,20089994,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,170,0,,,,,,185.00,12
,,,PB RASPBERRY FRUIT CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,254.46,254.58,12,30.5352,,255,0,,,,,,285.00,12
,,,PB ROSE SYRUP 750 ML,AMBIENT,,21069011,BTL,20,PURE BERYY,,139.83,139.95,12,16.7796,,150,0,,,,,,165.00,12
,,,PB ROSE SYRUP 750 ML,AMBIENT,,21069011,BTL,20,PURE BERYY,,97.88,98,12,11.7456,,150,0,,,,,,165.00,12
,,,PB Rose Syrup 750ml,AMBIENT,,21069011,BTL,20,PURE BERYY,,97.88,98.06,18,17.6184,,150,0,,,,,,165.00,12
,,,PB STRAWBERRY FRUIT CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,165.18,165.3,12,19.8216,,170,0,,,,,,185.00,12
,,,PB STRAWBERRY JUICE 1000 ML,AMBIENT,,4821,BTL,20,PURE BERYY,,281.25,281.37,12,33.75,,285,0,,,,,,315.00,12
,,,PB STRAWBERRY JUICE 300 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,142.86,142.98,12,17.1432,,145,0,,,,,,160.00,12
,,,PB STRAWBERRY WHOLE CRUSH 750 ML,AMBIENT,,20089919,BTL,20,PURE BERYY,,227.68,227.8,12,27.3216,,230,0,,,,,,255.00,12
,,,PB THREE BERRY JAM 400 GM,AMBIENT,,20071000,BTL,20,PURE BERYY,,191.96,192.08,12,23.0352,,195,0,,,,,,215.00,12
,,,PB WHITE ROSE SYRUP 750 ML,AMBIENT,,21069011,BTL,20,PURE BERYY,,190.68,190.86,18,34.3224,,205,0,,,,,,225.00,12
,,,PB White Rose Syrup 750ml,AMBIENT,,21069011,BTL,20,PURE BERYY,,133.47,133.65,18,24.0246,,205,0,,,,,,225.00,12
,,,PERI PERI MARINADE 1 KG,AMBIENT,,21039040,PAC,20,CHEF ART,,387,387.12,12,46.44,,380,0,,,,,,430.00,12
,,,PG BUFFALO GHEE 500 ML,AMBIENT,,0405,BTL,20,PURE GOLD,,558.04,558.16,12,66.9648,,550,0,,,,,,695.00,12
,,,PG COW GHEE 500 ML,AMBIENT,,0405,BTL,20,PURE GOLD,,535.71,535.83,12,64.2852,,500,0,,,,,,625.00,12
,,,PG CREAM CHEESE 250 GM,AMBIENT,,04063000,BTL,20,PURE GOLD,,227.68,227.8,12,27.3216,,230,0,,,,,,255.00,12
,,,PG GARLIC & HERB CHEESE 250 GM,AMBIENT,,04061000,BTL,20,PURE GOLD,,227.68,227.8,12,27.3216,,225,0,,,,,,250.00,12
,,,PG GELLA HONEY 280 GM,AMBIENT,,04090000,BTL,20,PURE GOLD,,285.71,285.76,5,14.2855,,260,0,,,,,,300.00,12
,,,PG GULKAND 100 GM,AMBIENT,,20060000,BTL,20,PURE GOLD,,191.96,192.08,12,23.0352,,180,0,,,,,,200.00,12
,,,PG JAMUN PESERVE JAM 350 ML(SUGAR FREE),AMBIENT,,20071000,BTL,20,PURE GOLD,,263.39,263.51,12,31.6068,,265,0,,,,,,295.00,12
,,,PG NATURAL HONEY 1 KG,AMBIENT,,04090000,BTL,20,PURE GOLD,,814.29,814.34,5,40.7145,,780,0,,,,,,855.00,12
,,,PG NATURAL HONEY 500GM,AMBIENT,,04090000,BTL,20,PURE GOLD,,404.76,404.81,5,20.238,,400,0,,,,,,425.00,12
,,,PG PEPPER JACK CHEESE 250 GM,AMBIENT,,04061000,BTL,20,PURE GOLD,,227.68,227.8,12,27.3216,,230,0,,,,,,255.00,12
,,,PG PERI PERI CHEESE SPREAD,AMBIENT,,04061000,BTL,20,PURE GOLD,,227.68,227.8,12,27.3216,,230,0,,,,,,255.00,12
,,,PG SMOKED CHEDDAR CHEESE 250 GM,AMBIENT,,04061000,BTL,20,PURE GOLD,,227.68,227.8,12,27.3216,,230,0,,,,,,255.00,12
,,,PG WILD FLOWER HONEY 500 GM,AMBIENT,,040690000,BTL,20,PURE GOLD,,471.43,471.48,5,23.5715,,445,0,,,,,,495.00,12
,,,PIRI PIRI SPRINKLER 250 GM,AMBIENT,,09109100,PAC,20,CHEF CATCH,,114.4,114.45,5,5.72,,150,0,,,,,,299.00,12
,,,PIRI PIRI SPRINKLER 250 GM,AMBIENT,,09109100,PAC,20,CHEF CATCH,,118.8,118.85,5,5.94,,150,0,,,,,,299.00,12
,,,PIRI PIRI SPRINKLER 250 GM,AMBIENT,,09109100,PAC,20,CHEF CATCH,,116.48,116.53,5,5.824,,180,0,,,,,,299.00,12
,,,PRABHAT PIZZA TOPPING DICED 1 KG,GENERAL,,04061000,PAC,20,PRABHAT,,325,325.12,12,39,,400,0,,,,,,550.00,12
,,,PRABHAT QUALITA PROCESSED CHEESE 1 KG,GENERAL,,04061000,PAC,20,PRABHAT,,265,265.12,12,31.8,,350,0,,,,,,550.00,12
,,,PREMIUM VEGGIE DECKER (BURGER PATTY) 1.2 KG,GENERAL,,20049000,PAC,20,HUNGRITOS,,147.32,147.44,12,17.6784,,260,0,,,,,,400.00,12
,,,QB CHICKEN AFGHANI KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,276.78,276.9,12,33.2136,,276.78,0,,,,,,276.78,12
,,,QB CHICKEN CHEESE ROLL 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,294.64,294.76,12,35.3568,,420,0,,,,,,680.00,12
,,,QB CHICKEN CHEESE ROLL 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,285.72,285.84,12,34.2864,,420,0,,,,,,680.00,12
,,,QB CHICKEN LOLLYPOP 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,339.28,339.4,12,40.7136,,450,0,,,,,,700.00,12
,,,QB CHICKEN LOLLYPOP 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,312.5,312.62,12,37.5,,450,0,,,,,,700.00,12
,,,QB CHICKEN LUCKNOWI SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,267.85,267.97,12,32.142,,420,0,,,,,,680.00,12
,,,QB CHICKEN SALAMI 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,236.61,236.73,12,28.3932,,370,0,,,,,,500.00,12
,,,QB CHICKEN SALAMI 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,232.14,232.26,12,27.8568,,370,0,,,,,,500.00,12
,,,QB CHICKEN SALAMI BLACK PEPPER 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,241.07,241.19,12,28.9284,,241.07,0,,,,,,241.07,12
,,,QB CHICKEN SALAMI BLACK PEPPER 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,236.61,236.73,12,28.3932,,370,0,,,,,,590.00,12
,,,QB CHICKEN SALAMI SPICY 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,241.07,241.19,12,28.9284,,370,0,,,,,,590.00,12
,,,QB CHICKEN SALAMI SPICY 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,236.6,236.72,12,28.392,,370,0,,,,,,590.00,12
,,,QB CHICKEN SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,209.82,209.94,12,25.1784,,350,0,,,,,,580.00,12
,,,QB CHICKEN SAUSAGES BLACK PEPPER 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,236.61,236.73,12,28.3932,,380,0,,,,,,590.00,12
,,,QB CHICKEN SAUSAGES BLACK PEPPER 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,241.07,241.19,12,28.9284,,241.07,0,,,,,,241.07,12
,,,QB CHICKEN SAUSAGES CHEESE & PEPPER 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,254.46,254.58,12,30.5352,,254.46,0,,,,,,560.00,12
,,,QB CHICKEN SAUSAGES CHEESE & PEPPER 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,258.93,259.05,12,31.0716,,258.93,0,,,,,,258.93,12
,,,QB CHICKEN SEEKH HARIYALI KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,276.78,276.9,12,33.2136,,420,0,,,,,,680.00,12
,,,QB CHICKEN SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,267.86,267.98,12,32.1432,,420,0,,,,,,660.00,12
,,,QB CHICKEN SEEKH MALAI KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,285.72,285.84,12,34.2864,,440,0,,,,,,700.00,12
,,,QB CHICKEN SHAMI KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,267.86,267.98,12,32.1432,,440,0,,,,,,660.00,12
,,,QB CHICKEN SHAMI KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,276.78,276.9,12,33.2136,,440,0,,,,,,660.00,12
,,,QB CHICKEN SPICY SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,241.07,241.19,12,28.9284,,350,0,,,,,,580.00,12
,,,QB CHICKEN SPICY SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,276.8,276.92,12,33.216,,420,0,,,,,,680.00,12
,,,QB LUCKNOWI SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,276.78,276.9,12,33.2136,,420,0,,,,,,680.00,12
,,,QB MUTTON SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,482.14,482.26,12,57.8568,,650,0,,,,,,750.00,12
,,,QB MUTTON SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,491.07,491.19,12,58.9284,,650,0,,,,,,980.00,12
,,,QB MUTTON SHAMI KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,QUICK BITE,,491.07,491.19,12,58.9284,,650,0,,,,,,980.00,12
,,,RICHLITE TABLE SPREAD 500 GM,GENERAL,,15171021,PAC,20,RICHLITE,,74,74.05,5,3.7,,90,0,,,,,,130.00,12
,,,RICHLITE TABLE SPREAD 500 GM,GENERAL,,15171021,PAC,20,RICHLITE,,60,60.05,5,3,,90,0,,,,,,130.00,12
,,,ROC CHICKEN ANGARA SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,243,243.12,12,29.16,,350,0,,,,,,650.00,12
,,,ROC CHICKEN ANGARA SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,252,252.12,12,30.24,,350,0,,,,,,650.00,12
,,,ROC CHICKEN BURGER PATTY 1 KG,FROZEN FOOD(NON VEG),,16021000,PAC,20,ROC,,185,185.12,12,22.2,,300,0,,,,,,595.00,12
,,,ROC CHICKEN CHEESE FINGER 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,264,264.12,12,31.68,,400,0,,,,,,695.00,12
,,,ROC CHICKEN CHEESE NUGGETS 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,258,258.12,12,30.96,,380,0,,,,,,695.00,12
,,,ROC CHICKEN CHEESE NUGGETS 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,260,260.12,12,31.2,,380,0,,,,,,600.00,12
,,,ROC CHICKEN CHEESE SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,251,251.12,12,30.12,,420,0,,,,,,670.00,12
,,,ROC CHICKEN CHEESE SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,248,248.12,12,29.76,,420,0,,,,,,670.00,12
,,,ROC CHICKEN FRANKFURTERS (SMOKED) 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,238,238.12,12,28.56,,380,0,,,,,,675.00,12
,,,ROC CHICKEN FRIED STRIPS 1 KG,FROZEN FOOD(NON VEG),,16021000,PAC,20,ROC,,304,304.12,12,36.48,,420,0,,,,,,700.00,12
,,,ROC CHICKEN MINI KIEVES 1 KG,FROZEN FOOD(NON VEG),,02071200,PAC,20,ROC,,265,265.12,12,31.8,,400,0,,,,,,650.00,12
,,,ROC CHICKEN MINI KIEVS 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,253,253.12,12,30.36,,380,0,,,,,,680.00,12
,,,ROC CHICKEN MINI KIEVS 1 KG,FROZEN FOOD(NON VEG),,02071200,PAC,20,ROC,,282,282.12,12,33.84,,380,0,,,,,,680.00,12
,,,ROC CHICKEN NUGGETS 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,210,210.12,12,25.2,,300,0,,,,,,600.00,12
,,,ROC CHICKEN SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,238,238.12,12,28.56,,350,0,,,,,,650.00,12
,,,ROC CHICKEN SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,221.96,222.08,12,26.6352,,350,0,,,,,,650.00,12
,,,ROC CHICKEN TURKISH SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,243,243.12,12,29.16,,350,0,,,,,,650.00,12
,,,ROC CHICKEN TURKISH SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,252,252.12,12,30.24,,350,0,,,,,,700.00,12
,,,ROC MUTTON SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,ROC,,382,382.12,12,45.84,,580,0,,,,,,950.00,12
,,,ROC VEGETABLE MINI KIEVS 1 KG,FROZEN FOOD(VEG),,19049000,PAC,20,ROC,,235,235.12,12,28.2,,350,0,,,,,,560.00,12
,,,S ACHARI SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,320.35,320.47,12,38.442,,460,0,,,,,,600.00,12
,,,S AFGHANI MUTTON SEEKH KEBAB 250 G,FROZEN FOOD(NON VEG),,16029000,PAC,20,SETH,,170.36,170.48,12,20.4432,,240,0,,,,,,265.00,12
,,,S BREAKFAST SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,251.46,251.58,12,30.1752,,380,0,,,,,,550.00,12
,,,S CHEESE & JALAPENO SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,289.35,289.47,12,34.722,,420,0,,,,,,600.00,12
,,,S CHEESE & ONION SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,289.35,289.47,12,34.722,,420,0,,,,,,600.00,12
,,,S CHICKEN BURGER PATTIES 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,275.57,275.69,12,33.0684,,410,0,,,,,,580.00,12
,,,S CHICKEN COCKTAIL SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,261.79,261.91,12,31.4148,,400,0,,,,,,550.00,12
,,,S CHICKEN LOLLIPOPS 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,365.13,365.25,12,43.8156,,510,0,,,,,,650.00,12
,,,S CHICKEN MALAI TIKKA (MARINATED) 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,385.8,385.92,12,46.296,,540,0,,,,,,560.00,12
,,,S CHICKEN PAPRIKA SPICED SALAMI 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,275.57,275.69,12,33.0684,,410,0,,,,,,580.00,12
,,,S CHICKEN PLAIN SALAMI 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,265.24,265.36,12,31.8288,,400,0,,,,,,550.00,12
,,,S CHICKEN SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,310.02,310.14,12,37.2024,,460,0,,,,,,585.00,12
,,,S CHICKEN TANDOORI TIKKA (MARINATED) 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,385.8,385.92,12,46.296,,540,0,,,,,,560.00,12
,,,S CLASSIC ENGLISH CHICKEN SALAMI 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,93.21,93.33,12,11.1852,,130,0,,,,,,145.00,12
,,,S COCKTAIL SAUSAGE,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,214.95,215.07,12,25.794,,400,0,,,,,,450.00,12
,,,S ENGLISH BREAKFAST CHICKEN SAUSAGES 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,93.21,93.33,12,11.1852,,130,0,,,,,,145.00,12
,,,S GOLDEN AMERICANO CHICKEN NUGGETS 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,296.24,296.36,12,35.5488,,400,0,,,,,,580.00,12
,,,S GOLDEN AMERICANO CHICKEN NUGGETS 250 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,102.86,102.98,12,12.3432,,145,0,,,,,,160.00,12
,,,S HERB & OLIVE SALAMI 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,285.91,286.03,12,34.3092,,430.01,0,,,,,,600.01,12
,,,S ITALIAN HERB & OLIVE SALAMI 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,99.64,99.76,12,11.9568,,99.64,0,,,,,,99.64,12
,,,S ITALIAN HERB SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,275.57,275.69,12,33.0684,,410,0,,,,,,580.00,12
,,,S LUCKNOWI CHICKEN SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,320.35,320.47,12,38.442,,459.99,0,,,,,,600.02,12
,,,S LUCKNOWI CHICKEN SEEKH KEBAB 250 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,106.07,106.19,12,12.7284,,150,0,,,,,,165.00,12
,,,S MEXICANO GARLIC CHICKEN TENDERS 250 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,99.64,99.76,12,11.9568,,140,0,,,,,,155.00,12
,,,S MUTTON SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16029000,PAC,20,SETH,,630.37,630.49,12,75.6444,,830,0,,,,,,1100.00,12
,,,S PAHADI TIKKA MARINATED 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,385.8,385.92,12,46.296,,540,0,,,,,,560.00,12
,,,S PAPRIKA SPICED SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,265.24,265.36,12,31.8288,,400,0,,,,,,580.00,12
,,,S PESHAWARI CHICKEN TIKKA 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,451.25,451.37,12,54.15,,560,0,,,,,,800.00,12
,,,S PESHAWARI CHICKEN TIKKA 250 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,131.79,131.91,12,15.8148,,185,0,,,,,,205.00,12
,,,S PHILLY CHEESY CHICKEN POCKETS 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,344.47,344.59,12,41.3364,,490,0,,,,,,650.00,12
,,,S PHILLY CHEESY CHICKEN POCKETS 250 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,109.29,109.41,12,13.1148,,225,0,,,,,,250.00,12
,,,S RESHMI SEEKH KEBAB 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,320.35,320.47,12,38.442,,460,0,,,,,,600.00,12
,,,S SEEKH KEBAB,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,275.57,275.69,12,33.0684,,400,0,,,,,,450.00,12
,,,S SICHUAN SPICED CHICKEN LOLLIPOPS 250 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,118.93,119.05,12,14.2716,,170,0,,,,,,185.00,12
,,,S SMOKED SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,289.35,289.47,12,34.722,,410,0,,,,,,600.00,12
,,,S SPANISH CHICKEN CHORIZO SAUSAGES 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,275.57,275.69,12,33.0684,,420,0,,,,,,600.00,12
,,,S SPANISH CHICKEN CHORIZO SAUSAGES 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,SETH,,96.43,96.55,12,11.5716,,135,0,,,,,,150.00,12
,,,S TURKISH SPICED CHICKEN KEBAB 1 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,320.35,320.47,12,38.442,,460,0,,,,,,600.00,12
,,,S TURKISH SPICED CHICKEN KEBAB 250 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,SETH,,106.07,106.19,12,12.7284,,150,0,,,,,,165.00,12
,,,SCHEZWAN CHUTNEY 1 KG,AMBIENT,,21032000,PAC,20,FOOD RITE,,102.68,102.8,12,12.3216,,180,0,,,,,,300.00,12
,,,SF CHICKEN SAMOSA 1 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,SIRIUS FOODS,,339.29,339.41,12,40.7148,,480,0,,,,,,520.00,12
,,,SF CHICKEN SAMOSA 1 KG,FROZEN FOOD(NON VEG),,,PAC,20,SIRIUS FOODS,,392,392.12,12,47.04,,480,0,,,,,,580.00,12
,,,SF CHICKEN SPRING ROLL1 KG,FROZEN FOOD(NON VEG),,,PAC,20,SIRIUS FOODS,,328.57,328.69,12,39.4284,,328.57,0,,,,,,328.57,12
,,,SF VEG SAMOSA 1 KG,FROZEN FOOD(VEG),,,PAC,20,SIRIUS FOODS,,280,280.12,12,33.6,,380,0,,,,,,470.00,12
,,,SF VEG SPRING ROLL 1 KG,FROZEN FOOD(VEG),,,PAC,20,SIRIUS FOODS,,280,280.12,12,33.6,,380,0,,,,,,470.00,12
,,,SHAHI PURI,FROZEN FOOD(VEG),,,PAC,20,SHAHI PARATHA,,85,85,0,0,,110,0,,,,,,150.00,12
,,,SHAN ACHAR GUSHT,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN ACHAR GUSHT MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN BIRYANI MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN BIRYANI MASALA 60 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN BOMBAY BIRYANI,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN BOMBAY BIRYANI 60 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN BUTTER CHICKEN MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN BUTTER CHICKEN MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN CHAAT MASALA,AMBIENT,,09109100,PAC,20,SHAN,,64.76,64.81,5,3.238,,80,0,,,,,,90.00,12
,,,SHAN CHICKEN MASALA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN CHICKEN MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,64.76,64.81,5,3.238,,80,0,,,,,,90.00,12
,,,SHAN CHICKEN TIKKA,AMBIENT,,09109100,PAC,20,SHAN,,74.29,74.34,5,3.7145,,100,0,,,,,,110.00,12
,,,SHAN CHICKEN TIKKA MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,76.19,76.24,5,3.8095,,100,0,,,,,,110.00,12
,,,SHAN FRIED FISH MASALA 50 GM,AMBIENT,,09109100,PAC,20,SHAN,,64.76,64.81,5,3.238,,80,0,,,,,,90.00,12
